iso;country;language;level;type;name;region1;region2;region3;region4;iso2;fips;nuts;hasc;stat
NG;Nigeria;EN;2;Local Government Areas;Zuru;Kebbi;Zuru;-;-;NG-KE;NI40;;NG.KE.ZU;521
NG;Nigeria;EN;3;Cities;Aba;Abia;Aba North;Aba;-;NG-AB;NI45;;NG.AB.AN;01001
NG;Nigeria;EN;3;Cities;Abakaliki;Ebonyi;Abakaliki;Abakaliki;-;NG-EB;NI53;;NG.EB.AB;11001
NG;Nigeria;EN;3;Cities;Abeokuta;Ogun;Abeokuta North;Abeokuta;-;NG-OG;NI16;;NG.OG.AN;28001
NG;Nigeria;EN;3;Cities;Abuja;Abuja (FCT);Abuja Municipal;Abuja;-;NG-FC;NI11;;NG.FC.AC;15006
NG;Nigeria;EN;3;Cities;Ado Ekiti;Ekiti;Ado Ekiti;Ado Ekiti;-;NG-EK;NI54;;NG.EK.AE;13001
NG;Nigeria;EN;3;Cities;Agbor;Delta;Ika South;Agbor;-;NG-DE;NI36;;NG.DE.IK;10008
NG;Nigeria;EN;3;Cities;Ahoada;Rivers;Ahoada West;Ahoada;-;NG-RI;NI50;;NG.RI.AW;33003
NG;Nigeria;EN;3;Cities;Akure;Ondo;Akure North;Akure;-;NG-ON;NI48;;NG.ON.AK;29005
NG;Nigeria;EN;3;Cities;Argungu;Kebbi;Argungu;Argungu;-;NG-KE;NI40;;NG.KE.AR;503
NG;Nigeria;EN;3;Cities;Asaba;Delta;Oshimili South;Asaba;-;NG-DE;NI36;;NG.DE.OS;10015
NG;Nigeria;EN;3;Cities;Awka;Anambra;Awka North;Awka;-;NG-AN;NI25;;NG.AN.AN;04005
NG;Nigeria;EN;3;Cities;Badagry;Lagos;Badagry;Badagry;-;NG-LA;NI05;;NG.LA.BA;25006
NG;Nigeria;EN;3;Cities;Bama;Borno;Bama;Bama;-;NG-BO;NI27;;NG.BO.BM;103
NG;Nigeria;EN;3;Cities;Barkin Ladi;Plateau;Barkin Ladi;Barkin Ladi;-;NG-PL;NI49;;NG.PL.BL;32001
NG;Nigeria;EN;3;Cities;Bauchi;Bauchi;Bauchi;Bauchi;-;NG-BA;NI46;;NG.BA.BA;05002
NG;Nigeria;EN;3;Cities;Benin City;Edo;Esan North-East;Benin City;-;NG-ED;NI37;;NG.ED.EN;12003
NG;Nigeria;EN;3;Cities;Bida;Niger;Bida;Bida;-;NG-NI;NI31;;NG.NI.BI;27003
NG;Nigeria;EN;3;Cities;Birnin Kebbi;Kebbi;Birnin Kebbi;Birnin Kebbi;-;NG-KE;NI40;;NG.KE.BK;506
NG;Nigeria;EN;3;Cities;Biu;Borno;Biu;Biu;-;NG-BO;NI27;;NG.BO.BI;105
NG;Nigeria;EN;3;Cities;Calabar;Cross River;Calabar Municipal;Calabar;-;NG-CR;NI22;;NG.CR.CM;09008
NG;Nigeria;EN;3;Cities;Damaturu;Yobe;Damaturu;Damaturu;-;NG-YO;NI44;;NG.YO.DA;703
NG;Nigeria;EN;3;Cities;Daura;Katsina;Daura;Daura;-;NG-KT;NI24;;NG.KT.DR;410
NG;Nigeria;EN;3;Cities;Dutse;Jigawa;Dutse;Dutse;-;NG-JI;NI39;;NG.JI.DU;18012
NG;Nigeria;EN;3;Cities;Enugu;Enugu;Enugu North;Enugu;-;NG-EN;NI47;;NG.EN.EN;14004
NG;Nigeria;EN;3;Cities;Funtua;Katsina;Funtua;Funtua;-;NG-KT;NI24;;NG.KT.FU;414
NG;Nigeria;EN;3;Cities;Gombe;Gombe;Gombe;Gombe;-;NG-GO;NI55;;NG.GO.GO;16006
NG;Nigeria;EN;3;Cities;Gusau;Zamfara;Gusau;Gusau;-;NG-ZA;NI57;;NG.ZA.GS;807
NG;Nigeria;EN;3;Cities;Hadejia;Jigawa;Hadejia;Hadejia;-;NG-JI;NI39;;NG.JI.HA;18011
NG;Nigeria;EN;3;Cities;Ibadan;Oyo;Ibadan North;Ibadan;-;NG-OY;NI32;;NG.OY.IB;31006
NG;Nigeria;EN;3;Cities;Ife Central;Osun;Ife Central;Ife Central;-;NG-OS;NI42;;NG.OS.IC;30011
NG;Nigeria;EN;3;Cities;Ijebu Ijesa;Ogun;Odogbolu;Ijebu Ijesa;-;NG-OG;NI16;;NG.OG.OB;28017
NG;Nigeria;EN;3;Cities;Ijebu Ode;Ogun;Ijebu Ode;Ijebu Ode;-;NG-OG;NI16;;NG.OG.IO;28011
NG;Nigeria;EN;3;Cities;Ikare Akoko;Ondo;Akoko North-West;Ikare Akoko;-;NG-ON;NI48;;NG.ON.AW;29002
NG;Nigeria;EN;3;Cities;Ikere Ekiti;Ekiti;Ikere;Ikere Ekiti;-;NG-EK;NI54;;NG.EK.IR;13010
NG;Nigeria;EN;3;Cities;Ikole Ekiti;Ekiti;Ikole;Ikole Ekiti;-;NG-EK;NI54;;NG.EK.IK;13011
NG;Nigeria;EN;3;Cities;Ikom;Cross River;Ikom;Ikom;-;NG-CR;NI22;;NG.CR.IK;09011
NG;Nigeria;EN;3;Cities;Ikorodu;Lagos;Ikorodu;Ikorodu;-;NG-LA;NI05;;NG.LA.ID;25012
NG;Nigeria;EN;3;Cities;Ilesa;Osun;Ilesa East;Ilesa;-;NG-OS;NI42;;NG.OS.IH;30018
NG;Nigeria;EN;3;Cities;Ilorin;Kwara;Ilorin West;Ilorin;-;NG-KW;NI30;;NG.KW.IW;24008
NG;Nigeria;EN;3;Cities;Ipetumodu;Osun;Irepodun;Ipetumodu;-;NG-OS;NI42;;NG.OS.IP;30020
NG;Nigeria;EN;3;Cities;Jalingo;Taraba;Jalingo;Jalingo;-;NG-TA;NI43;;NG.TA.JA;35007
NG;Nigeria;EN;3;Cities;Jimeta;Adamawa;Yola North;Jimeta;-;NG-AD;NI35;;NG.AD.YN;02020
NG;Nigeria;EN;3;Cities;Jos;Plateau;Jos North;Jos;-;NG-PL;NI49;;NG.PL.JN;32005
NG;Nigeria;EN;3;Cities;Kabba;Kogi;Kabba/Bunu;Kabba;-;NG-KO;NI41;;NG.KO.KB;23010
NG;Nigeria;EN;3;Cities;Kaduna;Kaduna;Kaduna North;Kaduna;-;NG-KD;NI23;;NG.KD.KN;19009
NG;Nigeria;EN;3;Cities;Kano;Kano;Kano Municipal;Kano;-;NG-KN;NI29;;NG.KN.KM;20043
NG;Nigeria;EN;3;Cities;Katsina;Katsina;Katsina;Katsina;-;NG-KT;NI24;;NG.KT.KA;421
NG;Nigeria;EN;3;Cities;Kauran Namoda;Taraba;Karim Lamido;Kauran Namoda;-;NG-TA;NI43;;NG.TA.KL;35008
NG;Nigeria;EN;3;Cities;Lagos;Lagos;Lagos Mainland;Lagos;-;NG-LA;NI05;;NG.LA.LM;25019
NG;Nigeria;EN;3;Cities;Maiduguri;Borno;Maiduguri;Maiduguri;-;NG-BO;NI27;;NG.BO.MD;124
NG;Nigeria;EN;3;Cities;Makurdi;Benue;Makurdi;Makurdi;-;NG-BE;NI26;;NG.BE.MA;07013
NG;Nigeria;EN;3;Cities;Minna;Niger;Munya;Minna;-;NG-NI;NI31;;NG.NI.MU;27018
NG;Nigeria;EN;3;Cities;Modakeke;Osun;Obokun;Modakeke;-;NG-OS;NI42;;NG.OS.OB;30024
NG;Nigeria;EN;3;Cities;Mubi;Adamawa;Mubi North;Mubi;-;NG-AD;NI35;;NG.AD.MN;02014
NG;Nigeria;EN;3;Cities;Nguru;Yobe;Nguru;Nguru;-;NG-YO;NI44;;NG.YO.NG;713
NG;Nigeria;EN;3;Cities;Ogbomoso;Oyo;Ogbomosho North;Ogbomoso;-;NG-OY;NI32;;NG.OY.ON;31021
NG;Nigeria;EN;3;Cities;Okigwe;Imo;Okigwe;Okigwe;-;NG-IM;NI28;;NG.IM.OK;17019
NG;Nigeria;EN;3;Cities;Onitsha;Anambra;Onitsha North;Onitsha;-;NG-AN;NI25;;NG.AN.ON;04017
NG;Nigeria;EN;3;Cities;Orlu;Imo;Orlu;Orlu;-;NG-IM;NI28;;NG.IM.OL;17020
NG;Nigeria;EN;3;Cities;Oshogbo;Osun;Osogbo;Oshogbo;-;NG-OS;NI42;;NG.OS.OS;30030
NG;Nigeria;EN;3;Cities;Otukpo;Benue;Oturkpo;Otukpo;-;NG-BE;NI26;;NG.BE.OT;07019
NG;Nigeria;EN;3;Cities;Owerri;Imo;Owerri Municipal;Owerri;-;NG-IM;NI28;;NG.IM.OM;17024
NG;Nigeria;EN;3;Cities;Oyo;Oyo;Oyo West;Oyo;-;NG-OY;NI32;;NG.OY.OW;31030
NG;Nigeria;EN;3;Cities;Port Harcourt;Rivers;Port Harcourt;Port Harcourt;-;NG-RI;NI50;;NG.RI.PH;33022
NG;Nigeria;EN;3;Cities;Sango ota;Ogun;Ado-Odo/Ota;Sango ota;-;NG-OG;NI16;;NG.OG.AO;28003
NG;Nigeria;EN;3;Cities;Sapele;Delta;Sapele;Sapele;-;NG-DE;NI36;;NG.DE.SA;10017
NG;Nigeria;EN;3;Cities;Sokoto;Sokoto;Sokoto North;Sokoto;-;NG-SO;NI51;;NG.SO.SN;616
NG;Nigeria;EN;3;Cities;Tambawal;Sokoto;Tambuwal;Tambawal;-;NG-SO;NI51;;NG.SO.TW;618
NG;Nigeria;EN;3;Cities;Ubiaja;Edo;Esan South-East;Ubiaja;-;NG-ED;NI37;;NG.ED.ES;12005
NG;Nigeria;EN;3;Cities;Umuahia;Abia;Umuahia North;Umuahia;-;NG-AB;NI45;;NG.AB.UN;01016
NG;Nigeria;EN;3;Cities;Uyo;Akwa Ibom;Uyo;Uyo;-;NG-AK;NI21;;NG.AK.UY;03031
NG;Nigeria;EN;3;Cities;Warri;Delta;Warri South;Warri;-;NG-DE;NI36;;NG.DE.WS;10024
NG;Nigeria;EN;3;Cities;Wudil;Kano;Wudil;Wudil;-;NG-KN;NI29;;NG.KN.WU;20027
NG;Nigeria;EN;3;Cities;Yauri;Kebbi;Yauri;Yauri;-;NG-KE;NI40;;NG.KE.YA;520
NG;Nigeria;EN;3;Cities;Yenagoa;Bayelsa;Yenagoa;Yenagoa;-;NG-BY;NI52;;NG.BY.YE;06008
NG;Nigeria;EN;3;Cities;Yola;Adamawa;Yola North;Yola;-;NG-AD;NI35;;NG.AD.YN;02020
NG;Nigeria;EN;3;Cities;Zaria;Kaduna;Zaria;Zaria;-;NG-KD;NI23;;NG.KD.ZA;19023
NG;Nigeria;EN;3;Cities;Zuru;Kebbi;Zuru;Zuru;-;NG-KE;NI40;;NG.KE.ZU;521
NG;Nigeria;EN;3;Areas;Aagba / Ororuwo;Osun;Boripe;Aagba / Ororuwo;-;NG-OS;NI42;;NG.OS.BP;30006
NG;Nigeria;EN;3;Areas;Abacha;Anambra;Idemili North;Abacha;-;NG-AN;NI25;;NG.AN.IN;04010
NG;Nigeria;EN;3;Areas;Abadam;Borno;Abadam;Abadam;-;NG-BO;NI27;;NG.BO.AB;101
NG;Nigeria;EN;3;Areas;Abagana;Anambra;Njikoka;Abagana;-;NG-AN;NI25;;NG.AN.NJ;04013
NG;Nigeria;EN;3;Areas;Abaja;Imo;Nwangele;Abaja;-;NG-IM;NI28;;NG.IM.NW;17015
NG;Nigeria;EN;3;Areas;Abaji;Abuja (FCT);Abuja;Abaji;-;NG-FC;NI11;;NG.FC.AB;15001
NG;Nigeria;EN;3;Areas;Abak / Midim;Akwa Ibom;Oruk Anam;Abak / Midim;-;NG-AK;NI21;;NG.AK.OA;03026
NG;Nigeria;EN;3;Areas;Abak Uban;Akwa Ibom;Abak;Abak Uban;-;NG-AK;NI21;;NG.AK.AB;03001
NG;Nigeria;EN;3;Areas;Abaomege;Ebonyi;Onicha;Abaomege;-;NG-EB;NI53;;NG.EB.ON;11013
NG;Nigeria;EN;3;Areas;Abara-Uno;Delta;Ndokwa East;Abara-Uno;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Abatete;Anambra;Idemili North;Abatete;-;NG-AN;NI25;;NG.AN.IN;04010
NG;Nigeria;EN;3;Areas;Abavor;Delta;Ika South;Abavor;-;NG-DE;NI36;;NG.DE.IK;10008
NG;Nigeria;EN;3;Areas;Abawyum;Cross River;Boki;Abawyum;-;NG-CR;NI22;;NG.CR.BO;09007
NG;Nigeria;EN;3;Areas;Abayi;Abia;Ukwa East;Abayi;-;NG-AB;NI45;;NG.AB.UE;01013
NG;Nigeria;EN;3;Areas;Abayi;Abia;Obi Ngwa;Abayi;-;NG-AB;NI45;;NG.AB.OB;01009
NG;Nigeria;EN;3;Areas;Abba;Imo;Nwangele;Abba;-;NG-IM;NI28;;NG.IM.NW;17015
NG;Nigeria;EN;3;Areas;Abba;Anambra;Njikoka;Abba;-;NG-AN;NI25;;NG.AN.NJ;04013
NG;Nigeria;EN;3;Areas;Abbare;Yobe;Bade;Abbare;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Abbi;Delta;Ndokwa West;Abbi;-;NG-DE;NI36;;NG.DE.NW;10012
NG;Nigeria;EN;3;Areas;Abbi;Enugu;Uzo Uwani;Abbi;-;NG-EN;NI47;;NG.EN.UU;14017
NG;Nigeria;EN;3;Areas;Abejukolo;Kogi;Omala;Abejukolo;-;NG-KO;NI41;;NG.KO.OL;23019
NG;Nigeria;EN;3;Areas;Abet;Kaduna;Zangon Kataf;Abet;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Abia;Enugu;Udi;Abia;-;NG-EN;NI47;;NG.EN.UD;14016
NG;Nigeria;EN;3;Areas;Abigi;Ogun;Ogun Waterside;Abigi;-;NG-OG;NI16;;NG.OG.OW;28018
NG;Nigeria;EN;3;Areas;Abiri;Osun;Ife South;Abiri;-;NG-OS;NI42;;NG.OS.IS;30014
NG;Nigeria;EN;3;Areas;Abiriba;Abia;Ohafia;Abiriba;-;NG-AB;NI45;;NG.AB.OH;01010
NG;Nigeria;EN;3;Areas;Aboh;Delta;Ndokwa East;Aboh;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Abojupa;Ondo;Odigbo;Abojupa;-;NG-ON;NI48;;NG.ON.OD;29013
NG;Nigeria;EN;3;Areas;Abor;Enugu;Udi;Abor;-;NG-EN;NI47;;NG.EN.UD;14016
NG;Nigeria;EN;3;Areas;Aboro;Kaduna;Sanga;Aboro;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Abor Rural;Delta;Ika South;Abor Rural;-;NG-DE;NI36;;NG.DE.IK;10008
NG;Nigeria;EN;3;Areas;Abraka;Delta;Ethiope East;Abraka;-;NG-DE;NI36;;NG.DE.EE;10005
NG;Nigeria;EN;3;Areas;Abua / Odual;Rivers;Abua-Odual;Abua / Odual;-;NG-RI;NI50;;NG.RI.AO;33001
NG;Nigeria;EN;3;Areas;Abuke;Imo;Ihitte/Uboma;Abuke;-;NG-IM;NI28;;NG.IM.IU;17007
NG;Nigeria;EN;3;Areas;Abuochiche;Cross River;Bekwarra;Abuochiche;-;NG-CR;NI22;;NG.CR.BE;09005
NG;Nigeria;EN;3;Areas;Achalla;Anambra;Awka North;Achalla;-;NG-AN;NI25;;NG.AN.AN;04005
NG;Nigeria;EN;3;Areas;Achan Ika;Akwa Ibom;Ika;Achan Ika;-;NG-AK;NI21;;NG.AK.IK;03011
NG;Nigeria;EN;3;Areas;Achara-Ezza;Ebonyi;Ezza North;Achara-Ezza;-;NG-EB;NI53;;NG.EB.EN;11005
NG;Nigeria;EN;3;Areas;Achara-Uturu;Abia;Isuikwuato;Achara-Uturu;-;NG-AB;NI45;;NG.AB.IT;01008
NG;Nigeria;EN;3;Areas;Achi;Enugu;Oji River;Achi;-;NG-EN;NI47;;NG.EN.OR;14014
NG;Nigeria;EN;3;Areas;Achida;Sokoto;Wurno;Achida;-;NG-SO;NI51;;NG.SO.WU;622
NG;Nigeria;EN;3;Areas;Achina;Anambra;Aguata;Achina;-;NG-AN;NI25;;NG.AN.AG;04001
NG;Nigeria;EN;3;Areas;Ada;Osun;Boripe;Ada;-;NG-OS;NI42;;NG.OS.BP;30006
NG;Nigeria;EN;3;Areas;Adaba;Enugu;Uzo Uwani;Adaba;-;NG-EN;NI47;;NG.EN.UU;14017
NG;Nigeria;EN;3;Areas;Adani;Enugu;Uzo Uwani;Adani;-;NG-EN;NI47;;NG.EN.UU;14017
NG;Nigeria;EN;3;Areas;Adavi;Kogi;Adavi;Adavi;-;NG-KO;NI41;;NG.KO.AD;23001
NG;Nigeria;EN;3;Areas;Adazi-Ani;Anambra;Anaocha;Adazi-Ani;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Adazi-Enu;Anambra;Anaocha;Adazi-Enu;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Adazi-Nnukwu;Anambra;Anaocha;Adazi-Nnukwu;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Adiai;Delta;Ndokwa East;Adiai;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Adiasim;Akwa Ibom;Essien Udim;Adiasim;-;NG-AK;NI21;;NG.AK.EU;03005
NG;Nigeria;EN;3;Areas;Ado Awaye;Oyo;Iseyin;Ado Awaye;-;NG-OY;NI32;;NG.OY.IY;31016
NG;Nigeria;EN;3;Areas;Ado Ekit;Ekiti;Ado Ekiti;Ado Ekit;-;NG-EK;NI54;;NG.EK.AE;13001
NG;Nigeria;EN;3;Areas;Adoka;Benue;Ohimini;Adoka;-;NG-BE;NI26;;NG.BE.OH;07016
NG;Nigeria;EN;3;Areas;Adolor;Edo;Ovia North-East;Adolor;-;NG-ED;NI37;;NG.ED.ON;12014
NG;Nigeria;EN;3;Areas;Ado-Odo;Ogun;Ado-Odo/Ota;Ado-Odo;-;NG-OG;NI16;;NG.OG.AO;28003
NG;Nigeria;EN;3;Areas;Adoru;Kogi;Idah;Adoru;-;NG-KO;NI41;;NG.KO.ID;23007
NG;Nigeria;EN;3;Areas;Afaha;Akwa Ibom;Urue-Offong/Oruko;Afaha;-;NG-AK;NI21;;NG.AK.UO;03030
NG;Nigeria;EN;3;Areas;Afaha Clan;Akwa Ibom;Eket;Afaha Clan;-;NG-AK;NI21;;NG.AK.EK;03003
NG;Nigeria;EN;3;Areas;Afaha Clan;Akwa Ibom;Essien Udim;Afaha Clan;-;NG-AK;NI21;;NG.AK.EU;03005
NG;Nigeria;EN;3;Areas;Afaha Obong;Akwa Ibom;Abak;Afaha Obong;-;NG-AK;NI21;;NG.AK.AB;03001
NG;Nigeria;EN;3;Areas;Afaha Okpo;Akwa Ibom;Oron;Afaha Okpo;-;NG-AK;NI21;;NG.AK.OR;03025
NG;Nigeria;EN;3;Areas;Afaha Okpo;Akwa Ibom;Udung-Uko;Afaha Okpo;-;NG-AK;NI21;;NG.AK.UU;03027
NG;Nigeria;EN;3;Areas;Afaha Okpo;Akwa Ibom;Mbo;Afaha Okpo;-;NG-AK;NI21;;NG.AK.MB;03017
NG;Nigeria;EN;3;Areas;Afana;Kaduna;Zangon Kataf;Afana;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Afara;Imo;Mbaitoli;Afara;-;NG-IM;NI28;;NG.IM.MB;17011
NG;Nigeria;EN;3;Areas;Affa;Enugu;Udi;Affa;-;NG-EN;NI47;;NG.EN.UD;14016
NG;Nigeria;EN;3;Areas;Afikpo;Ebonyi;Afikpo South;Afikpo;-;NG-EB;NI53;;NG.EB.AS;11003
NG;Nigeria;EN;3;Areas;Afo;Ondo;Ose;Afo;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Afon;Kwara;Asa;Afon;-;NG-KW;NI30;;NG.KW.AS;24001
NG;Nigeria;EN;3;Areas;Afor;Delta;Ndokwa East;Afor;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Afrike;Cross River;Bekwarra;Afrike;-;NG-CR;NI22;;NG.CR.BE;09005
NG;Nigeria;EN;3;Areas;Agala;Imo;Ngor Okpala;Agala;-;NG-IM;NI28;;NG.IM.NO;17012
NG;Nigeria;EN;3;Areas;Agama;Ekiti;Ikere;Agama;-;NG-EK;NI54;;NG.EK.IR;13010
NG;Nigeria;EN;3;Areas;Agatu;Benue;Agatu;Agatu;-;NG-BE;NI26;;NG.BE.AG;07002
NG;Nigeria;EN;3;Areas;Agba;Ebonyi;Ishielu;Agba;-;NG-EB;NI53;;NG.EB.IS;11008
NG;Nigeria;EN;3;Areas;Agbaani;Enugu;Nkanu West;Agbaani;-;NG-EN;NI47;;NG.EN.NW;14012
NG;Nigeria;EN;3;Areas;Agbado;Ogun;Ifo;Agbado;-;NG-OG;NI16;;NG.OG.IF;28007
NG;Nigeria;EN;3;Areas;Agbado-EKiti;Ekiti;Gbonyin (Aiyekire);Agbado-EKiti;-;NG-EK;NI54;;NG.EK.AI;13007
NG;Nigeria;EN;3;Areas;Agbaja;Imo;Ehime Mbano;Agbaja;-;NG-IM;NI28;;NG.IM.EM;17003
NG;Nigeria;EN;3;Areas;Agbaja;Ebonyi;Izzi;Agbaja;-;NG-EB;NI53;;NG.EB.IZ;11010
NG;Nigeria;EN;3;Areas;Agbarha;Delta;Ughelli North;Agbarha;-;NG-DE;NI36;;NG.DE.UN;10019
NG;Nigeria;EN;3;Areas;Agbarho;Delta;Ughelli North;Agbarho;-;NG-DE;NI36;;NG.DE.UN;10019
NG;Nigeria;EN;3;Areas;Agba-Umana;Enugu;Ezeagu;Agba-Umana;-;NG-EN;NI47;;NG.EN.EZ;14006
NG;Nigeria;EN;3;Areas;Agberire;Osun;Iwo;Agberire;-;NG-OS;NI42;;NG.OS.IO;30023
NG;Nigeria;EN;3;Areas;Agbo;Cross River;Abi;Agbo;-;NG-CR;NI22;;NG.CR.AB;09001
NG;Nigeria;EN;3;Areas;Agbogugu;Enugu;Awgu;Agbogugu;-;NG-EN;NI47;;NG.EN.AW;14002
NG;Nigeria;EN;3;Areas;Agbon;Delta;Ethiope East;Agbon;-;NG-DE;NI36;;NG.DE.EE;10005
NG;Nigeria;EN;3;Areas;Agbonle;Oyo;Saki East;Agbonle;-;NG-OY;NI32;;NG.OY.SE;31031
NG;Nigeria;EN;3;Areas;Agbor South;Delta;Ika South;Agbor South;-;NG-DE;NI36;;NG.DE.IK;10008
NG;Nigeria;EN;3;Areas;Agbowa;Lagos;Epe;Agbowa;-;NG-LA;NI05;;NG.LA.EP;25007
NG;Nigeria;EN;3;Areas;Agbudu;Enugu;Udi;Agbudu;-;NG-EN;NI47;;NG.EN.UD;14016
NG;Nigeria;EN;3;Areas;Agbudu;Anambra;Orumba South;Agbudu;-;NG-AN;NI25;;NG.AN.OB;04020
NG;Nigeria;EN;3;Areas;Agbudu-Uga;Enugu;Awgu;Agbudu-Uga;-;NG-EN;NI47;;NG.EN.AW;14002
NG;Nigeria;EN;3;Areas;Agbunike;Anambra;Oyi;Agbunike;-;NG-AN;NI25;;NG.AN.OY;04021
NG;Nigeria;EN;3;Areas;Agila;Benue;Ado;Agila;-;NG-BE;NI26;;NG.BE.AO;07001
NG;Nigeria;EN;3;Areas;Ago Amodu;Oyo;Saki East;Ago Amodu;-;NG-OY;NI32;;NG.OY.SE;31031
NG;Nigeria;EN;3;Areas;Ago Are / Owo;Oyo;Atisbo;Ago Are / Owo;-;NG-OY;NI32;;NG.OY.AS;31004
NG;Nigeria;EN;3;Areas;Ago Iwoye;Ogun;Ijebu North;Ago Iwoye;-;NG-OG;NI16;;NG.OG.IJ;28009
NG;Nigeria;EN;3;Areas;Aguleri;Anambra;Anambra East;Aguleri;-;NG-AN;NI25;;NG.AN.AE;04002
NG;Nigeria;EN;3;Areas;Agulu;Anambra;Anaocha;Agulu;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Agulueze-Chukwu;Anambra;Aguata;Agulueze-Chukwu;-;NG-AN;NI25;;NG.AN.AG;04001
NG;Nigeria;EN;3;Areas;Agulu-Uzoigbo;Anambra;Anaocha;Agulu-Uzoigbo;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Agunjin-Ora;Kwara;Ifelodun;Agunjin-Ora;-;NG-KW;NI30;;NG.KW.IF;24005
NG;Nigeria;EN;3;Areas;Agunla;Ondo;Ile Oluji/Okeigbo;Agunla;-;NG-ON;NI48;;NG.ON.IO;29011
NG;Nigeria;EN;3;Areas;Aguobu-owa;Enugu;Ezeagu;Aguobu-owa;-;NG-EN;NI47;;NG.EN.EZ;14006
NG;Nigeria;EN;3;Areas;Aguobu-Umuaji;Enugu;Ezeagu;Aguobu-Umuaji;-;NG-EN;NI47;;NG.EN.EZ;14006
NG;Nigeria;EN;3;Areas;Aguobu-Umumba;Enugu;Ezeagu;Aguobu-Umumba;-;NG-EN;NI47;;NG.EN.EZ;14006
NG;Nigeria;EN;3;Areas;Agwashi;Nasarawa;Doma;Agwashi;-;NG-NA;NI56;;NG.NA.DO;26003
NG;Nigeria;EN;3;Areas;Agyaga;Nasarawa;Akwanga;Agyaga;-;NG-NA;NI56;;NG.NA.AK;26001
NG;Nigeria;EN;3;Areas;Aha / Tede;Oyo;Atisbo;Aha / Tede;-;NG-OY;NI32;;NG.OY.AS;31004
NG;Nigeria;EN;3;Areas;Aheri Kingdom;Ondo;Ilaje;Aheri Kingdom;-;NG-ON;NI48;;NG.ON.IL;29010
NG;Nigeria;EN;3;Areas;Ahiaba;Abia;Obi Ngwa;Ahiaba;-;NG-AB;NI45;;NG.AB.OB;01009
NG;Nigeria;EN;3;Areas;Ahoada;Rivers;Ahoada West;Ahoada;-;NG-RI;NI50;;NG.RI.AW;33003
NG;Nigeria;EN;3;Areas;Ahutara;Kogi;Bassa;Ahutara;-;NG-KO;NI41;;NG.KO.BA;23004
NG;Nigeria;EN;3;Areas;Aibiokunla;Edo;Orhionmwon;Aibiokunla;-;NG-ED;NI37;;NG.ED.OH;12013
NG;Nigeria;EN;3;Areas;Aigbagba;Ogun;Odeda;Aigbagba;-;NG-OG;NI16;;NG.OG.OD;28016
NG;Nigeria;EN;3;Areas;Aisegbe Ekiti;Ekiti;Gbonyin (Aiyekire);Aisegbe Ekiti;-;NG-EK;NI54;;NG.EK.AI;13007
NG;Nigeria;EN;3;Areas;Aiyede-Ogbese;Ondo;Ondo East;Aiyede-Ogbese;-;NG-ON;NI48;;NG.ON.OE;29015
NG;Nigeria;EN;3;Areas;Aiyegun;Oyo;Iwajowa;Aiyegun;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;3;Areas;Ajagba;Ondo;Irele;Ajagba;-;NG-ON;NI48;;NG.ON.IR;29012
NG;Nigeria;EN;3;Areas;Ajagba / Iwo Oke;Osun;Ola Oluwa;Ajagba / Iwo Oke;-;NG-OS;NI42;;NG.OS.OL;30026
NG;Nigeria;EN;3;Areas;Ajalli;Anambra;Orumba North;Ajalli;-;NG-AN;NI25;;NG.AN.OR;04019
NG;Nigeria;EN;3;Areas;Ajaokuta;Kogi;Ajaokuta;Ajaokuta;-;NG-KO;NI41;;NG.KO.AJ;23002
NG;Nigeria;EN;3;Areas;Ajase;Kwara;Irepodun;Ajase;-;NG-KW;NI30;;NG.KW.IR;24009
NG;Nigeria;EN;3;Areas;Ajebamidele;Osun;Atakunmosa East;Ajebamidele;-;NG-OS;NI42;;NG.OS.AE;30003
NG;Nigeria;EN;3;Areas;Ajebo;Ogun;Obafemi Owode;Ajebo;-;NG-OG;NI16;;NG.OG.OO;28015
NG;Nigeria;EN;3;Areas;Ajegunle;Ondo;Ondo West;Ajegunle;-;NG-ON;NI48;;NG.ON.OW;29016
